PARKING,LINK,DIR,OFFSET,TYPE,NUM_NEST,NOTES
USE,START,END,SPACE,TIME_IN,TIME_OUT,HOURLY,DAILY
600,707,1,161.0,LOT,0,Parking Lot
601,709,0,160.9,LOT,0,Parking Lot
602,709,1,160.9,LOT,0,Parking Lot
603,715,0,158.7,LOT,0,Parking Lot
604,715,1,158.7,LOT,0,Parking Lot
605,754,0,160.9,LOT,0,Parking Lot
606,754,1,161.0,LOT,0,Parking Lot
607,756,0,160.9,LOT,0,Parking Lot
608,756,1,160.9,LOT,0,Parking Lot
609,758,0,161.0,LOT,0,Parking Lot
610,758,1,161.0,LOT,0,Parking Lot
611,764,0,379.3,LOT,0,Parking Lot
612,764,1,1138.5,LOT,0,Parking Lot
613,764,0,758.9,LOT,0,Parking Lot
614,764,1,758.9,LOT,0,Parking Lot
615,764,0,1138.4,LOT,0,Parking Lot
616,764,1,379.4,LOT,0,Parking Lot
617,766,0,160.9,LOT,0,Parking Lot
618,766,1,161.0,LOT,0,Parking Lot
619,773,0,328.3,LOT,0,Parking Lot
620,773,1,328.3,LOT,0,Parking Lot
621,774,0,161.0,LOT,0,Parking Lot
622,774,1,161.1,LOT,0,Parking Lot
623,781,0,174.6,LOT,0,Parking Lot
624,781,1,174.7,LOT,0,Parking Lot
625,786,0,160.9,LOT,0,Parking Lot
626,786,1,161.0,LOT,0,Parking Lot
627,787,0,176.9,LOT,0,Parking Lot
628,787,1,176.9,LOT,0,Parking Lot
629,798,0,160.9,LOT,0,Parking Lot
630,798,1,161.0,LOT,0,Parking Lot
631,809,0,150.3,LOT,0,Parking Lot
632,809,1,150.3,LOT,0,Parking Lot
633,817,0,283.9,LOT,0,Parking Lot
634,817,1,567.7,LOT,0,Parking Lot
635,817,0,567.7,LOT,0,Parking Lot
636,817,1,283.9,LOT,0,Parking Lot
637,818,0,278.5,LOT,0,Parking Lot
638,818,1,278.5,LOT,0,Parking Lot
639,821,0,237.3,LOT,0,Parking Lot
640,821,1,237.3,LOT,0,Parking Lot
641,826,0,161.0,LOT,0,Parking Lot
642,826,1,161.0,LOT,0,Parking Lot
643,828,0,225.7,LOT,0,Parking Lot
644,828,1,225.7,LOT,0,Parking Lot
645,830,0,192.9,LOT,0,Parking Lot
646,830,1,193.0,LOT,0,Parking Lot
647,831,0,261.2,LOT,0,Parking Lot
648,831,1,522.5,LOT,0,Parking Lot
649,831,0,522.5,LOT,0,Parking Lot
650,831,1,261.2,LOT,0,Parking Lot
651,835,0,156.5,LOT,0,Parking Lot
652,835,1,156.5,LOT,0,Parking Lot
653,840,0,205.8,LOT,0,Parking Lot
654,840,1,205.8,LOT,0,Parking Lot
655,842,0,275.0,LOT,0,Parking Lot
656,842,1,275.0,LOT,0,Parking Lot
657,843,0,161.0,LOT,0,Parking Lot
658,843,1,161.0,LOT,0,Parking Lot
659,845,0,185.2,LOT,0,Parking Lot
660,845,1,185.3,LOT,0,Parking Lot
661,850,0,204.5,LOT,0,Parking Lot
662,850,1,204.6,LOT,0,Parking Lot
663,861,0,238.0,LOT,0,Parking Lot
664,861,1,238.0,LOT,0,Parking Lot
665,867,0,161.0,LOT,0,Parking Lot
666,867,1,161.0,LOT,0,Parking Lot
667,868,0,161.0,LOT,0,Parking Lot
668,868,1,161.0,LOT,0,Parking Lot
669,873,0,198.8,LOT,0,Parking Lot
670,873,1,198.8,LOT,0,Parking Lot
671,58381,1,142.6,LOT,0,Parking Lot
672,58381,0,142.6,LOT,0,Parking Lot
673,902,0,161.0,LOT,0,Parking Lot
674,902,1,161.0,LOT,0,Parking Lot
675,911,0,161.0,LOT,0,Parking Lot
676,911,1,161.0,LOT,0,Parking Lot
677,913,0,161.0,LOT,0,Parking Lot
678,913,1,161.0,LOT,0,Parking Lot
679,921,0,161.0,LOT,0,Parking Lot
680,921,1,161.0,LOT,0,Parking Lot
681,929,0,161.0,LOT,0,Parking Lot
682,929,1,161.0,LOT,0,Parking Lot
683,934,0,161.0,LOT,0,Parking Lot
684,934,1,161.0,LOT,0,Parking Lot
685,939,0,161.0,LOT,0,Parking Lot
686,939,1,161.0,LOT,0,Parking Lot
687,945,0,161.9,LOT,0,Parking Lot
688,945,1,162.0,LOT,0,Parking Lot
689,947,0,159.3,LOT,0,Parking Lot
690,947,1,159.3,LOT,0,Parking Lot
691,948,0,163.7,LOT,0,Parking Lot
692,948,1,163.7,LOT,0,Parking Lot
693,960,0,298.3,LOT,0,Parking Lot
694,960,1,895.1,LOT,0,Parking Lot
695,960,0,596.7,LOT,0,Parking Lot
696,960,1,596.7,LOT,0,Parking Lot
697,960,0,895.0,LOT,0,Parking Lot
698,960,1,298.4,LOT,0,Parking Lot
699,963,0,248.0,LOT,0,Parking Lot
700,963,1,248.1,LOT,0,Parking Lot
701,964,0,155.8,LOT,0,Parking Lot
702,964,1,155.8,LOT,0,Parking Lot
703,974,0,148.5,LOT,0,Parking Lot
704,974,1,148.5,LOT,0,Parking Lot
705,976,0,159.1,LOT,0,Parking Lot
706,976,1,159.1,LOT,0,Parking Lot
707,977,0,301.1,LOT,0,Parking Lot
708,977,1,301.1,LOT,0,Parking Lot
709,997,0,182.7,LOT,0,Parking Lot
710,997,1,182.8,LOT,0,Parking Lot
711,999,0,161.0,LOT,0,Parking Lot
712,999,1,161.0,LOT,0,Parking Lot
713,1005,0,327.0,LOT,0,Parking Lot
714,1005,1,327.1,LOT,0,Parking Lot
715,1009,0,273.0,LOT,0,Parking Lot
716,1009,1,273.0,LOT,0,Parking Lot
717,1011,0,160.9,LOT,0,Parking Lot
718,1011,1,161.0,LOT,0,Parking Lot
719,1013,0,189.5,LOT,0,Parking Lot
720,1013,1,189.6,LOT,0,Parking Lot
721,1014,0,161.0,LOT,0,Parking Lot
722,1014,1,161.1,LOT,0,Parking Lot
723,1016,0,160.9,LOT,0,Parking Lot
724,1016,1,160.9,LOT,0,Parking Lot
725,1033,0,160.9,LOT,0,Parking Lot
726,1033,1,161.0,LOT,0,Parking Lot
727,1040,0,197.0,LOT,0,Parking Lot
728,1040,1,197.4,LOT,0,Parking Lot
729,1047,0,161.9,LOT,0,Parking Lot
730,1047,1,162.0,LOT,0,Parking Lot
731,1054,0,209.0,LOT,0,Parking Lot
732,1054,1,209.0,LOT,0,Parking Lot
733,1055,0,200.0,LOT,0,Parking Lot
734,1055,1,200.0,LOT,0,Parking Lot
735,1059,0,160.9,LOT,0,Parking Lot
736,1059,1,161.0,LOT,0,Parking Lot
737,1060,0,165.0,LOT,0,Parking Lot
738,1060,1,165.0,LOT,0,Parking Lot
739,1081,0,163.7,LOT,0,Parking Lot
740,1081,1,163.8,LOT,0,Parking Lot
741,1082,0,248.2,LOT,0,Parking Lot
742,1082,1,248.2,LOT,0,Parking Lot
743,1083,0,161.0,LOT,0,Parking Lot
744,1083,1,161.1,LOT,0,Parking Lot
745,1084,0,316.5,LOT,0,Parking Lot
746,1084,1,949.5,LOT,0,Parking Lot
747,1084,0,633.0,LOT,0,Parking Lot
748,1084,1,633.0,LOT,0,Parking Lot
749,1084,0,949.5,LOT,0,Parking Lot
750,1084,1,316.5,LOT,0,Parking Lot
751,1085,0,162.6,LOT,0,Parking Lot
752,1085,1,162.7,LOT,0,Parking Lot
753,1086,0,198.1,LOT,0,Parking Lot
754,1086,1,198.1,LOT,0,Parking Lot
755,1087,0,324.6,LOT,0,Parking Lot
756,1087,1,973.9,LOT,0,Parking Lot
757,1087,0,649.2,LOT,0,Parking Lot
758,1087,1,649.3,LOT,0,Parking Lot
759,1087,0,973.9,LOT,0,Parking Lot
760,1087,1,324.6,LOT,0,Parking Lot
761,1088,0,161.0,LOT,0,Parking Lot
762,1088,1,161.0,LOT,0,Parking Lot
763,1089,0,204.9,LOT,0,Parking Lot
764,1089,1,205.0,LOT,0,Parking Lot
765,1090,0,334.3,LOT,0,Parking Lot
766,1090,1,668.7,LOT,0,Parking Lot
767,1090,0,668.7,LOT,0,Parking Lot
768,1090,1,334.3,LOT,0,Parking Lot
769,1092,0,208.1,LOT,0,Parking Lot
770,1092,1,208.2,LOT,0,Parking Lot
771,1094,0,195.9,LOT,0,Parking Lot
772,1094,1,196.0,LOT,0,Parking Lot
773,1099,0,161.0,LOT,0,Parking Lot
774,1099,1,161.0,LOT,0,Parking Lot
775,1100,0,281.2,LOT,0,Parking Lot
776,1100,1,281.3,LOT,0,Parking Lot
777,1105,0,161.0,LOT,0,Parking Lot
778,1105,1,161.0,LOT,0,Parking Lot
779,1111,0,159.4,LOT,0,Parking Lot
780,1111,1,159.4,LOT,0,Parking Lot
781,1115,0,161.0,LOT,0,Parking Lot
782,1115,1,161.0,LOT,0,Parking Lot
783,1117,0,225.0,LOT,0,Parking Lot
784,1117,1,225.1,LOT,0,Parking Lot
785,1118,0,319.4,LOT,0,Parking Lot
786,1118,1,638.7,LOT,0,Parking Lot
787,1118,0,638.7,LOT,0,Parking Lot
788,1118,1,319.4,LOT,0,Parking Lot
789,1121,0,302.3,LOT,0,Parking Lot
790,1121,1,604.5,LOT,0,Parking Lot
791,1121,0,604.5,LOT,0,Parking Lot
792,1121,1,302.3,LOT,0,Parking Lot
793,1122,0,161.0,LOT,0,Parking Lot
794,1122,1,161.0,LOT,0,Parking Lot
795,1124,0,161.0,LOT,0,Parking Lot
796,1124,1,161.0,LOT,0,Parking Lot
797,1125,0,249.0,LOT,0,Parking Lot
798,1125,1,249.1,LOT,0,Parking Lot
799,1126,0,161.0,LOT,0,Parking Lot
800,1126,1,161.0,LOT,0,Parking Lot
801,1132,0,161.0,LOT,0,Parking Lot
802,1132,1,161.0,LOT,0,Parking Lot
803,1136,0,161.0,LOT,0,Parking Lot
804,1136,1,161.0,LOT,0,Parking Lot
805,1144,0,161.0,LOT,0,Parking Lot
806,1144,1,161.1,LOT,0,Parking Lot
807,1164,0,161.0,LOT,0,Parking Lot
808,1164,1,161.0,LOT,0,Parking Lot
809,1165,0,331.4,LOT,0,Parking Lot
810,1165,1,994.3,LOT,0,Parking Lot
811,1165,0,662.8,LOT,0,Parking Lot
812,1165,1,662.9,LOT,0,Parking Lot
813,1165,0,994.3,LOT,0,Parking Lot
814,1165,1,331.4,LOT,0,Parking Lot
815,1169,0,161.0,LOT,0,Parking Lot
816,1169,1,161.0,LOT,0,Parking Lot
817,1170,0,162.9,LOT,0,Parking Lot
818,1170,1,162.9,LOT,0,Parking Lot
819,1171,0,161.0,LOT,0,Parking Lot
820,1171,1,161.0,LOT,0,Parking Lot
821,1179,0,212.8,LOT,0,Parking Lot
822,1179,1,212.9,LOT,0,Parking Lot
823,1180,0,161.0,LOT,0,Parking Lot
824,1180,1,161.1,LOT,0,Parking Lot
825,1182,0,161.0,LOT,0,Parking Lot
826,1182,1,161.0,LOT,0,Parking Lot
827,1183,0,161.0,LOT,0,Parking Lot
828,1183,1,161.0,LOT,0,Parking Lot
829,1184,0,281.7,LOT,0,Parking Lot
830,1184,1,281.7,LOT,0,Parking Lot
831,1185,0,161.0,LOT,0,Parking Lot
832,1185,1,161.0,LOT,0,Parking Lot
833,1188,0,256.9,LOT,0,Parking Lot
834,1188,1,513.9,LOT,0,Parking Lot
835,1188,0,513.9,LOT,0,Parking Lot
836,1188,1,256.9,LOT,0,Parking Lot
837,1190,0,161.0,LOT,0,Parking Lot
838,1190,1,161.1,LOT,0,Parking Lot
839,1191,0,161.0,LOT,0,Parking Lot
840,1191,1,161.1,LOT,0,Parking Lot
841,1192,0,152.5,LOT,0,Parking Lot
842,1192,1,152.6,LOT,0,Parking Lot
843,1194,0,160.8,LOT,0,Parking Lot
844,1194,1,160.8,LOT,0,Parking Lot
845,1195,0,161.0,LOT,0,Parking Lot
846,1195,1,161.0,LOT,0,Parking Lot
847,1200,0,161.0,LOT,0,Parking Lot
848,1200,1,161.0,LOT,0,Parking Lot
849,1201,0,161.0,LOT,0,Parking Lot
850,1201,1,161.0,LOT,0,Parking Lot
851,1206,0,159.1,LOT,0,Parking Lot
852,1206,1,159.1,LOT,0,Parking Lot
853,1207,0,160.9,LOT,0,Parking Lot
854,1207,1,161.0,LOT,0,Parking Lot
855,1214,0,161.0,LOT,0,Parking Lot
856,1214,1,161.1,LOT,0,Parking Lot
857,1215,0,161.0,LOT,0,Parking Lot
858,1215,1,161.0,LOT,0,Parking Lot
859,1220,0,263.8,LOT,0,Parking Lot
860,1220,1,527.7,LOT,0,Parking Lot
861,1220,0,527.7,LOT,0,Parking Lot
862,1220,1,263.8,LOT,0,Parking Lot
863,1222,0,320.3,LOT,0,Parking Lot
864,1222,1,320.4,LOT,0,Parking Lot
865,1223,0,160.9,LOT,0,Parking Lot
866,1223,1,161.0,LOT,0,Parking Lot
867,1224,0,161.0,LOT,0,Parking Lot
868,1224,1,161.0,LOT,0,Parking Lot
869,1225,0,161.0,LOT,0,Parking Lot
870,1225,1,161.1,LOT,0,Parking Lot
871,1226,0,160.9,LOT,0,Parking Lot
872,1226,1,161.0,LOT,0,Parking Lot
873,1227,0,161.0,LOT,0,Parking Lot
874,1227,1,161.0,LOT,0,Parking Lot
875,1228,0,161.0,LOT,0,Parking Lot
876,1228,1,161.0,LOT,0,Parking Lot
877,1229,0,161.0,LOT,0,Parking Lot
878,1229,1,161.0,LOT,0,Parking Lot
879,1230,0,155.7,LOT,0,Parking Lot
880,1230,1,155.8,LOT,0,Parking Lot
881,1231,0,351.3,LOT,0,Parking Lot
882,1231,1,700.7,LOT,0,Parking Lot
883,1231,0,700.7,LOT,0,Parking Lot
884,1231,1,351.3,LOT,0,Parking Lot
885,1232,0,160.9,LOT,0,Parking Lot
886,1232,1,161.0,LOT,0,Parking Lot
887,1233,0,160.9,LOT,0,Parking Lot
888,1233,1,161.0,LOT,0,Parking Lot
889,1234,0,214.9,LOT,0,Parking Lot
890,1234,1,215.0,LOT,0,Parking Lot
891,1235,0,182.0,LOT,0,Parking Lot
892,1235,1,182.0,LOT,0,Parking Lot
893,1236,0,161.0,LOT,0,Parking Lot
894,1236,1,161.0,LOT,0,Parking Lot
895,1238,0,158.5,LOT,0,Parking Lot
896,1238,1,158.6,LOT,0,Parking Lot
897,1239,0,166.5,LOT,0,Parking Lot
898,1239,1,166.5,LOT,0,Parking Lot
899,1240,0,161.0,LOT,0,Parking Lot
900,1240,1,161.0,LOT,0,Parking Lot
901,1241,0,161.0,LOT,0,Parking Lot
902,1241,1,161.0,LOT,0,Parking Lot
903,1242,0,809.0,LOT,0,Parking Lot
904,1242,1,2426.9,LOT,0,Parking Lot
905,1242,0,1617.9,LOT,0,Parking Lot
906,1242,1,1618.0,LOT,0,Parking Lot
907,1242,0,2426.9,LOT,0,Parking Lot
908,1242,1,809.0,LOT,0,Parking Lot
909,1243,0,161.0,LOT,0,Parking Lot
910,1243,1,161.1,LOT,0,Parking Lot
911,1244,0,161.0,LOT,0,Parking Lot
912,1244,1,161.0,LOT,0,Parking Lot
913,1245,0,161.0,LOT,0,Parking Lot
914,1245,1,161.0,LOT,0,Parking Lot
915,1246,0,312.9,LOT,0,Parking Lot
916,1246,1,938.8,LOT,0,Parking Lot
917,1246,0,625.8,LOT,0,Parking Lot
918,1246,1,625.9,LOT,0,Parking Lot
919,1246,0,938.8,LOT,0,Parking Lot
920,1246,1,312.9,LOT,0,Parking Lot
921,1247,0,343.5,LOT,0,Parking Lot
922,1247,1,687.0,LOT,0,Parking Lot
923,1247,0,687.0,LOT,0,Parking Lot
924,1247,1,343.5,LOT,0,Parking Lot
925,1249,0,161.0,LOT,0,Parking Lot
926,1249,1,161.0,LOT,0,Parking Lot
927,1250,0,161.0,LOT,0,Parking Lot
928,1250,1,161.0,LOT,0,Parking Lot
929,1251,0,160.9,LOT,0,Parking Lot
930,1251,1,161.0,LOT,0,Parking Lot
931,1252,0,160.6,LOT,0,Parking Lot
932,1252,1,160.6,LOT,0,Parking Lot
933,1253,0,275.1,LOT,0,Parking Lot
934,1253,1,825.3,LOT,0,Parking Lot
935,1253,0,550.2,LOT,0,Parking Lot
936,1253,1,550.2,LOT,0,Parking Lot
937,1253,0,825.3,LOT,0,Parking Lot
938,1253,1,275.1,LOT,0,Parking Lot
939,1254,0,161.0,LOT,0,Parking Lot
940,1254,1,161.0,LOT,0,Parking Lot
941,1257,0,160.9,LOT,0,Parking Lot
942,1257,1,161.0,LOT,0,Parking Lot
943,1258,0,160.9,LOT,0,Parking Lot
944,1258,1,161.0,LOT,0,Parking Lot
945,1260,0,160.9,LOT,0,Parking Lot
946,1260,1,161.0,LOT,0,Parking Lot
947,1261,0,251.1,LOT,0,Parking Lot
948,1261,1,502.3,LOT,0,Parking Lot
949,1261,0,502.3,LOT,0,Parking Lot
950,1261,1,251.1,LOT,0,Parking Lot
951,1262,0,223.3,LOT,0,Parking Lot
952,1262,1,223.3,LOT,0,Parking Lot
953,1264,0,150.5,LOT,0,Parking Lot
954,1264,1,150.6,LOT,0,Parking Lot
955,1265,0,161.0,LOT,0,Parking Lot
956,1265,1,161.0,LOT,0,Parking Lot
957,1266,0,160.5,LOT,0,Parking Lot
958,1266,1,160.6,LOT,0,Parking Lot
959,1268,0,184.5,LOT,0,Parking Lot
960,1268,1,184.6,LOT,0,Parking Lot
961,1269,0,157.4,LOT,0,Parking Lot
962,1269,1,157.4,LOT,0,Parking Lot
963,1270,0,158.6,LOT,0,Parking Lot
964,1270,1,158.7,LOT,0,Parking Lot
965,1272,0,160.7,LOT,0,Parking Lot
966,1272,1,160.8,LOT,0,Parking Lot
967,1273,0,161.0,LOT,0,Parking Lot
968,1273,1,161.0,LOT,0,Parking Lot
969,1274,0,162.3,LOT,0,Parking Lot
970,1274,1,162.4,LOT,0,Parking Lot
971,1275,0,160.9,LOT,0,Parking Lot
972,1275,1,160.9,LOT,0,Parking Lot
973,1276,0,160.9,LOT,0,Parking Lot
974,1276,1,161.0,LOT,0,Parking Lot
975,1277,0,159.7,LOT,0,Parking Lot
976,1277,1,159.7,LOT,0,Parking Lot
977,1278,0,160.8,LOT,0,Parking Lot
978,1278,1,160.8,LOT,0,Parking Lot
979,1279,0,163.7,LOT,0,Parking Lot
980,1279,1,163.7,LOT,0,Parking Lot
981,1280,0,160.9,LOT,0,Parking Lot
982,1280,1,161.0,LOT,0,Parking Lot
983,1281,0,160.9,LOT,0,Parking Lot
984,1281,1,161.0,LOT,0,Parking Lot
985,1282,0,160.9,LOT,0,Parking Lot
986,1282,1,161.0,LOT,0,Parking Lot
987,1283,0,161.0,LOT,0,Parking Lot
988,1283,1,161.0,LOT,0,Parking Lot
989,1284,0,160.9,LOT,0,Parking Lot
990,1284,1,161.0,LOT,0,Parking Lot
991,1285,0,161.0,LOT,0,Parking Lot
992,1285,1,161.0,LOT,0,Parking Lot
993,1286,0,160.9,LOT,0,Parking Lot
994,1286,1,161.0,LOT,0,Parking Lot
995,1287,0,217.0,LOT,0,Parking Lot
996,1287,1,217.0,LOT,0,Parking Lot
997,1288,0,193.5,LOT,0,Parking Lot
998,1288,1,193.6,LOT,0,Parking Lot
999,1290,0,161.0,LOT,0,Parking Lot
1000,1290,1,161.0,LOT,0,Parking Lot
1001,1291,0,161.0,LOT,0,Parking Lot
1002,1291,1,161.0,LOT,0,Parking Lot
1003,1292,0,160.9,LOT,0,Parking Lot
1004,1292,1,161.0,LOT,0,Parking Lot
1005,1293,0,160.9,LOT,0,Parking Lot
1006,1293,1,161.0,LOT,0,Parking Lot
1007,1294,0,191.0,LOT,0,Parking Lot
1008,1294,1,191.1,LOT,0,Parking Lot
1009,1299,0,160.9,LOT,0,Parking Lot
1010,1299,1,161.0,LOT,0,Parking Lot
1011,1300,0,279.5,LOT,0,Parking Lot
1012,1300,1,559.1,LOT,0,Parking Lot
1013,1300,0,559.1,LOT,0,Parking Lot
1014,1300,1,279.5,LOT,0,Parking Lot
1015,1301,0,161.0,LOT,0,Parking Lot
1016,1301,1,161.0,LOT,0,Parking Lot
1017,1303,0,161.0,LOT,0,Parking Lot
1018,1303,1,161.0,LOT,0,Parking Lot
1019,1305,0,160.8,LOT,0,Parking Lot
1020,1305,1,160.8,LOT,0,Parking Lot
1021,1307,0,161.9,LOT,0,Parking Lot
1022,1307,1,161.9,LOT,0,Parking Lot
1023,1308,0,160.9,LOT,0,Parking Lot
1024,1308,1,161.0,LOT,0,Parking Lot
1025,1309,0,163.7,LOT,0,Parking Lot
1026,1309,1,163.8,LOT,0,Parking Lot
1027,1310,0,160.9,LOT,0,Parking Lot
1028,1310,1,161.0,LOT,0,Parking Lot
1029,1312,0,161.0,LOT,0,Parking Lot
1030,1312,1,161.0,LOT,0,Parking Lot
1031,1315,0,173.0,LOT,0,Parking Lot
1032,1315,1,173.1,LOT,0,Parking Lot
1033,1318,0,160.9,LOT,0,Parking Lot
1034,1318,1,160.9,LOT,0,Parking Lot
1035,1319,0,161.0,LOT,0,Parking Lot
1036,1319,1,161.0,LOT,0,Parking Lot
1037,1323,0,160.9,LOT,0,Parking Lot
1038,1323,1,161.0,LOT,0,Parking Lot
1039,1324,0,161.0,LOT,0,Parking Lot
1040,1324,1,161.0,LOT,0,Parking Lot
1041,1325,0,160.9,LOT,0,Parking Lot
1042,1325,1,161.0,LOT,0,Parking Lot
1043,1326,0,184.4,LOT,0,Parking Lot
1044,1326,1,184.5,LOT,0,Parking Lot
1045,1328,0,162.3,LOT,0,Parking Lot
1046,1328,1,162.3,LOT,0,Parking Lot
1047,1330,0,171.0,LOT,0,Parking Lot
1048,1330,1,171.1,LOT,0,Parking Lot
1049,1331,0,168.0,LOT,0,Parking Lot
1050,1331,1,168.0,LOT,0,Parking Lot
1051,1332,0,173.8,LOT,0,Parking Lot
1052,1332,1,173.8,LOT,0,Parking Lot
1053,1334,0,287.2,LOT,0,Parking Lot
1054,1334,1,574.3,LOT,0,Parking Lot
1055,1334,0,574.3,LOT,0,Parking Lot
1056,1334,1,287.2,LOT,0,Parking Lot
1057,1335,0,160.9,LOT,0,Parking Lot
1058,1335,1,161.0,LOT,0,Parking Lot
1059,1337,0,160.9,LOT,0,Parking Lot
1060,1337,1,161.0,LOT,0,Parking Lot
1061,1338,0,160.9,LOT,0,Parking Lot
1062,1338,1,161.0,LOT,0,Parking Lot
1063,1339,0,161.0,LOT,0,Parking Lot
1064,1339,1,161.0,LOT,0,Parking Lot
1065,1340,0,160.9,LOT,0,Parking Lot
1066,1340,1,161.0,LOT,0,Parking Lot
1067,1341,0,160.9,LOT,0,Parking Lot
1068,1341,1,161.0,LOT,0,Parking Lot
1069,1342,0,161.0,LOT,0,Parking Lot
1070,1342,1,161.0,LOT,0,Parking Lot
1071,1343,0,161.0,LOT,0,Parking Lot
1072,1343,1,161.0,LOT,0,Parking Lot
1073,1344,0,160.9,LOT,0,Parking Lot
1074,1344,1,161.0,LOT,0,Parking Lot
1075,1345,0,160.9,LOT,0,Parking Lot
1076,1345,1,161.0,LOT,0,Parking Lot
1077,1346,0,160.9,LOT,0,Parking Lot
1078,1346,1,161.0,LOT,0,Parking Lot
1079,1347,0,161.0,LOT,0,Parking Lot
1080,1347,1,161.0,LOT,0,Parking Lot
1081,1348,0,161.0,LOT,0,Parking Lot
1082,1348,1,161.0,LOT,0,Parking Lot
1083,1349,0,161.0,LOT,0,Parking Lot
1084,1349,1,161.0,LOT,0,Parking Lot
1085,1350,0,160.9,LOT,0,Parking Lot
1086,1350,1,161.0,LOT,0,Parking Lot
1087,1351,0,160.9,LOT,0,Parking Lot
1088,1351,1,161.0,LOT,0,Parking Lot
1089,1352,0,161.0,LOT,0,Parking Lot
1090,1352,1,161.0,LOT,0,Parking Lot
1091,1354,0,160.9,LOT,0,Parking Lot
1092,1354,1,161.0,LOT,0,Parking Lot
1093,1356,0,158.2,LOT,0,Parking Lot
1094,1356,1,158.3,LOT,0,Parking Lot
1095,1357,0,295.4,LOT,0,Parking Lot
1096,1357,1,295.5,LOT,0,Parking Lot
1097,1358,0,218.0,LOT,0,Parking Lot
1098,1358,1,218.1,LOT,0,Parking Lot
1099,1359,0,160.9,LOT,0,Parking Lot
1100,1359,1,161.0,LOT,0,Parking Lot
1101,1360,0,160.9,LOT,0,Parking Lot
1102,1360,1,161.0,LOT,0,Parking Lot
1103,1361,0,160.9,LOT,0,Parking Lot
1104,1361,1,161.0,LOT,0,Parking Lot
1105,1362,0,161.0,LOT,0,Parking Lot
1106,1362,1,161.0,LOT,0,Parking Lot
1107,1363,0,174.7,LOT,0,Parking Lot
1108,1363,1,174.7,LOT,0,Parking Lot
1109,1365,0,171.9,LOT,0,Parking Lot
1110,1365,1,172.0,LOT,0,Parking Lot
1111,1370,0,237.1,LOT,0,Parking Lot
1112,1370,1,237.2,LOT,0,Parking Lot
1113,1374,0,255.4,LOT,0,Parking Lot
1114,1374,1,510.7,LOT,0,Parking Lot
1115,1374,0,510.7,LOT,0,Parking Lot
1116,1374,1,255.4,LOT,0,Parking Lot
1117,1375,0,161.0,LOT,0,Parking Lot
1118,1375,1,161.0,LOT,0,Parking Lot
1119,1376,0,160.9,LOT,0,Parking Lot
1120,1376,1,160.9,LOT,0,Parking Lot
1121,1378,0,160.9,LOT,0,Parking Lot
1122,1378,1,161.0,LOT,0,Parking Lot
1123,1379,0,179.8,LOT,0,Parking Lot
1124,1379,1,179.8,LOT,0,Parking Lot
1125,1380,0,160.9,LOT,0,Parking Lot
1126,1380,1,161.0,LOT,0,Parking Lot
1127,1381,0,161.0,LOT,0,Parking Lot
1128,1381,1,161.0,LOT,0,Parking Lot
1129,1382,0,235.3,LOT,0,Parking Lot
1130,1382,1,235.4,LOT,0,Parking Lot
1131,1384,0,163.4,LOT,0,Parking Lot
1132,1384,1,163.4,LOT,0,Parking Lot
1133,1386,0,157.9,LOT,0,Parking Lot
1134,1386,1,158.0,LOT,0,Parking Lot
1135,1389,0,161.0,LOT,0,Parking Lot
1136,1389,1,161.1,LOT,0,Parking Lot
1137,1391,0,160.9,LOT,0,Parking Lot
1138,1391,1,160.9,LOT,0,Parking Lot
1139,1392,0,160.9,LOT,0,Parking Lot
1140,1392,1,160.9,LOT,0,Parking Lot
1141,1393,0,161.0,LOT,0,Parking Lot
1142,1393,1,161.0,LOT,0,Parking Lot
1143,1394,0,202.5,LOT,0,Parking Lot
1144,1394,1,202.5,LOT,0,Parking Lot
1145,1395,0,161.0,LOT,0,Parking Lot
1146,1395,1,161.0,LOT,0,Parking Lot
1147,1396,0,161.0,LOT,0,Parking Lot
1148,1396,1,161.0,LOT,0,Parking Lot
1149,1398,0,183.6,LOT,0,Parking Lot
1150,1398,1,183.7,LOT,0,Parking Lot
1151,1399,0,161.0,LOT,0,Parking Lot
1152,1399,1,161.0,LOT,0,Parking Lot
1153,1401,0,161.0,LOT,0,Parking Lot
1154,1401,1,161.1,LOT,0,Parking Lot
1155,1403,0,157.9,LOT,0,Parking Lot
1156,1403,1,157.9,LOT,0,Parking Lot
1157,1404,0,160.9,LOT,0,Parking Lot
1158,1404,1,161.0,LOT,0,Parking Lot
1159,1405,0,163.4,LOT,0,Parking Lot
1160,1405,1,163.4,LOT,0,Parking Lot
1161,1406,0,160.9,LOT,0,Parking Lot
1162,1406,1,161.0,LOT,0,Parking Lot
1163,1407,0,161.0,LOT,0,Parking Lot
1164,1407,1,161.0,LOT,0,Parking Lot
1165,1408,0,189.1,LOT,0,Parking Lot
1166,1408,1,189.2,LOT,0,Parking Lot
1167,1409,0,197.9,LOT,0,Parking Lot
1168,1409,1,197.9,LOT,0,Parking Lot
1169,1411,0,161.0,LOT,0,Parking Lot
1170,1411,1,161.0,LOT,0,Parking Lot
1171,1412,0,160.9,LOT,0,Parking Lot
1172,1412,1,161.0,LOT,0,Parking Lot
1173,1413,0,219.8,LOT,0,Parking Lot
1174,1413,1,219.9,LOT,0,Parking Lot
1175,1422,0,161.0,LOT,0,Parking Lot
1176,1422,1,161.0,LOT,0,Parking Lot
