SIGNAL,TIMING,TYPE,CYCLE,OFFSET,PHASES
PHASE,BARRIER,RING,POSITION,MIN_GREEN,MAX_GREEN,EXTENSION,YELLOW,ALL_RED
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
6229,1,TIMED,60,37,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
6290,1,TIMED,60,22,2
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
6309,1,TIMED,60,45,2
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
6310,1,TIMED,60,41,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
6341,1,TIMED,60,12,3
1,1,1,1,13,13,0,0,0
2,1,1,2,26,26,0,3,1
3,1,1,3,13,13,0,3,1
6349,1,TIMED,60,43,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
6350,1,TIMED,60,0,3
1,1,1,1,17,17,0,0,0
2,1,1,2,26,26,0,3,1
3,1,1,3,9,9,0,3,1
6390,1,TIMED,60,14,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
6391,1,TIMED,60,51,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
6399,1,TIMED,60,8,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
6400,1,TIMED,60,24,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
6402,1,TIMED,60,7,3
1,1,1,1,13,13,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,26,26,0,3,1
6403,1,TIMED,60,0,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
6404,1,TIMED,60,32,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
6405,1,TIMED,60,24,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
6406,1,TIMED,60,36,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
6408,1,TIMED,60,13,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
6417,1,TIMED,60,25,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
6418,1,TIMED,60,16,2
1,1,1,1,42,42,0,3,1
2,1,1,2,10,10,0,3,1
6431,1,TIMED,60,29,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
6450,1,TIMED,60,2,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
6451,1,TIMED,60,0,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
6453,1,TIMED,60,20,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
6455,1,TIMED,60,56,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
6459,1,TIMED,60,3,2
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
6519,1,TIMED,60,51,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
6521,1,TIMED,60,25,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
6759,1,TIMED,60,5,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
6763,1,TIMED,60,0,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
6769,1,TIMED,60,34,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
6777,1,TIMED,60,43,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
6782,1,TIMED,60,3,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
6806,1,TIMED,60,38,4
1,1,1,1,14,14,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,7,7,0,3,1
4,1,1,4,14,14,0,3,1
6807,1,TIMED,60,9,2
1,1,1,1,14,14,0,0,0
2,1,1,2,42,42,0,3,1
6827,1,TIMED,60,57,3
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
6849,1,TIMED,60,0,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
6858,1,TIMED,60,54,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
6879,1,TIMED,60,23,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
6884,1,TIMED,60,0,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
6887,1,TIMED,60,0,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
6893,1,TIMED,60,17,3
1,1,1,1,15,15,0,0,0
2,1,1,2,22,22,0,3,1
3,1,1,3,15,15,0,3,1
6905,1,TIMED,60,0,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
6922,1,TIMED,60,27,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
6987,1,TIMED,60,52,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
7006,1,TIMED,60,0,2
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
7010,1,TIMED,60,0,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
7011,1,TIMED,60,33,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
7032,1,TIMED,60,22,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
7049,1,TIMED,60,13,3
1,1,1,1,13,13,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,26,26,0,3,1
7053,1,TIMED,60,14,3
1,1,1,1,17,17,0,3,1
2,1,1,2,12,12,0,0,0
3,1,1,3,23,23,0,3,1
7074,1,TIMED,60,38,3
1,1,1,1,15,15,0,0,0
2,1,1,2,32,32,0,3,1
3,1,1,3,5,5,0,3,1
7100,1,TIMED,60,6,3
1,1,1,1,9,9,0,3,1
2,1,1,2,17,17,0,0,0
3,1,1,3,26,26,0,3,1
7104,1,TIMED,60,48,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
7105,1,TIMED,60,25,3
1,1,1,1,17,17,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,17,17,0,3,1
7113,1,TIMED,60,0,3
1,1,1,1,26,26,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,13,13,0,3,1
7143,1,TIMED,60,38,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
7149,1,TIMED,60,0,2
1,1,1,1,31,31,0,3,1
2,1,1,2,21,21,0,3,1
7156,1,TIMED,60,8,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
7178,1,TIMED,60,19,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
10562,1,TIMED,60,2,4
1,1,1,1,18,18,0,3,1
2,1,1,2,6,6,0,3,1
3,1,1,3,6,6,0,0,0
4,1,1,4,18,18,0,3,1
