LINK,POINTS
X_COORD,Y_COORD
776392.6,3376930.7
776093.7,3376904.3
56345,1
775184.0,3376820.3
56346,8
777674.2,3375433.7
777149.0,3375782.2
776687.1,3376061.4
776522.9,3376155.8
776398.2,3376259.7
776198.2,3376388.7
776091.7,3376439.9
775971.9,3376508.5
56373,2
779823.6,3369744.2
779927.7,3369618.9
56374,3
778394.7,3370466.5
777463.4,3370777.4
776813.4,3371019.8
56375,3
776797.2,3370968.8
777386.1,3370739.5
778387.1,3370395.0
56392,2
779977.6,3367796.3
779847.8,3366752.3
56399,1
780008.7,3369144.3
56402,1
779599.4,3370130.2
56405,3
779837.9,3369799.1
779924.5,3369752.0
780023.9,3369735.8
56408,2
780142.7,3370085.4
780086.9,3370206.8
56411,1
780083.8,3369995.6
56413,8
780094.4,3369724.9
780108.0,3369852.7
780114.5,3370007.0
780104.5,3370084.0
780064.0,3370144.9
780008.5,3370172.8
779937.8,3370185.0
779845.8,3370157.2
56415,6
779984.7,3369810.0
779921.4,3369805.5
779892.9,3369831.0
779877.3,3369869.3
779888.6,3369901.6
779913.0,3369917.0
56416,10
779919.6,3369983.6
779888.9,3370028.1
779886.3,3370057.5
779889.1,3370082.7
779896.2,3370105.9
779913.3,3370119.5
779934.5,3370131.1
779957.0,3370130.3
779980.7,3370122.2
780010.0,3370102.2
56417,2
779998.4,3370312.4
779935.9,3370247.9
56452,3
779942.7,3373967.9
779851.6,3374233.0
779801.2,3374358.3
56458,1
779714.1,3374671.8
56460,4
781635.0,3369489.3
782105.6,3369362.4
782477.1,3369262.2
782629.2,3369222.2
56492,2
780547.3,3375739.1
780209.3,3375587.4
56508,3
779310.4,3375156.5
779196.1,3375141.7
778959.4,3375080.9
56517,2
778029.1,3375196.8
778227.0,3375094.2
56529,2
778608.7,3374987.7
778463.4,3374994.3
56547,5
778240.4,3377346.1
778087.5,3377411.8
777987.4,3377457.5
777937.7,3377475.0
777872.7,3377509.3
56551,3
778721.2,3377054.9
778667.7,3377137.8
778572.4,3377204.4
56552,1
779529.6,3375208.2
56557,1
779160.0,3375796.9
56574,1
778884.3,3376574.1
56601,2
782429.6,3375913.8
781451.6,3375836.3
56627,5
784108.2,3375277.4
784125.5,3374375.1
784153.9,3373477.4
784175.7,3372667.7
784127.3,3371451.8
56628,4
785468.7,3374708.6
786994.3,3373707.9
787663.8,3373249.4
787960.9,3373119.7
56633,2
784486.4,3368263.3
784371.8,3368388.4
56640,3
784263.8,3368013.4
784222.0,3367334.3
784197.1,3366860.8
56641,1
784107.2,3370692.3
56643,2
784221.3,3369708.8
784270.2,3368737.2
56665,1
784196.0,3375877.9
56674,1
784393.7,3375660.0
56704,5
790191.7,3372508.5
791230.1,3372247.1
793214.6,3371740.0
794714.3,3371350.8
795316.5,3371172.0
56705,3
795368.2,3369495.3
795183.8,3369268.9
794979.6,3369158.5
56708,2
794560.7,3368697.0
794400.0,3368467.3
56729,4
800128.9,3370023.3
801686.1,3369700.0
802420.6,3369549.8
803410.0,3369335.0
56743,3
797291.6,3370696.0
798360.1,3370434.4
798773.2,3370333.2
56764,3
804447.0,3369194.4
804722.4,3369189.6
806944.7,3369260.7
56789,1
816846.6,3373974.1
56803,2
814844.9,3356883.0
814520.1,3356972.5
56804,1
818066.2,3356328.6
56805,1
819071.6,3356419.9
56809,3
755477.1,3377826.9
755846.0,3377808.2
758552.5,3377869.8
56810,1
800330.3,3336502.6
56812,1
799760.5,3335524.8
56814,2
746584.0,3366760.8
746515.4,3366998.3
56819,3
744898.8,3368361.1
745623.0,3367813.6
746176.1,3367403.0
56820,1
746420.4,3366977.2
56821,1
746362.4,3367309.7
56826,1
745006.9,3368358.3
56835,3
744193.6,3370097.8
744283.3,3370094.1
744634.8,3370068.7
56840,2
743985.6,3369969.6
744097.7,3370080.7
56844,1
744087.3,3370110.7
56845,2
743725.2,3370216.5
743662.0,3370124.3
56851,1
743011.2,3371354.9
56862,6
740807.7,3374602.8
740782.8,3374617.3
740772.2,3374642.2
740778.8,3374679.1
740806.4,3374701.3
740847.1,3374701.3
56863,5
741006.1,3374676.3
741040.2,3374705.3
741088.8,3374700.0
741119.0,3374658.0
741104.5,3374612.0
56867,1
740684.1,3374591.9
56871,4
741201.1,3374346.7
741213.0,3374388.7
741281.3,3374450.4
741362.8,3374517.5
56872,2
742504.3,3374570.1
743319.7,3374556.5
56873,6
741002.1,3374446.5
740974.6,3374408.4
740933.8,3374404.4
740898.3,3374428.1
740882.6,3374464.8
740902.3,3374505.7
56874,3
740662.5,3374454.4
740828.7,3374391.3
741015.5,3374317.5
56875,7
740769.6,3374805.1
740780.1,3374753.9
740774.9,3374721.0
740759.1,3374688.2
740728.8,3374648.8
740667.2,3374622.6
740594.9,3374605.4
56876,3
741234.6,3374629.1
741080.9,3374728.9
740912.8,3374840.5
56877,1
741898.0,3374603.0
56879,1
740650.3,3375034.7
56886,3
741187.4,3376973.3
740929.4,3376967.5
740790.3,3377033.0
56888,7
739731.9,3377312.4
739733.2,3377282.3
739730.7,3377247.1
739713.0,3377194.3
739697.9,3377177.9
739672.8,3377165.4
739646.5,3377167.9
56889,2
739691.4,3377098.1
739741.8,3377214.6
56894,8
739515.8,3377184.2
739494.4,3377180.5
739473.1,3377195.6
739461.7,3377219.4
739456.0,3377243.7
739450.4,3377265.9
739453.0,3377292.3
739451.7,3377316.2
56895,2
739418.9,3377206.6
739482.4,3377095.5
56900,5
739171.1,3377332.0
737857.4,3377277.7
736722.0,3377230.9
735935.1,3377217.0
735122.6,3377202.8
56905,1
739627.5,3376815.0
56906,1
739577.7,3376803.9
56909,2
741752.9,3376987.8
742026.8,3376995.8
56911,2
742800.7,3377127.8
742418.9,3377036.8
56914,1
744824.0,3377733.7
56916,1
746784.6,3366618.4
56926,1
744093.8,3374549.8
56931,1
748389.0,3374642.4
56932,4
755483.9,3375092.3
754356.3,3374953.8
753758.8,3374899.0
751608.7,3374820.8
56933,1
753842.0,3374829.8
56936,5
762218.1,3375334.8
760497.5,3375379.8
759100.2,3375387.1
757750.2,3375325.2
756680.9,3375203.3
56937,3
757755.7,3375288.3
760023.2,3375342.4
763331.8,3375203.9
56939,1
745271.2,3370094.4
56941,4
741221.2,3374516.5
741223.4,3374457.7
741194.0,3374423.7
741148.8,3374423.7
56942,1
743588.3,3370109.8
56943,7
741606.9,3370189.8
740948.2,3370150.9
740625.3,3370124.7
740338.9,3370197.7
739948.4,3370208.1
739557.8,3370119.5
739011.0,3370031.0
56944,3
737472.2,3369950.4
736774.4,3369825.4
736316.1,3369726.5
56946,1
735904.7,3369538.9
56948,2
810634.1,3357739.5
810621.4,3357736.2
56949,2
810493.1,3357326.4
810463.6,3357327.4
56951,9
810514.0,3357745.8
810479.2,3357742.8
810443.1,3357739.9
810413.8,3357726.8
810391.8,3357705.5
810371.1,3357678.0
810338.7,3357628.8
810301.9,3357600.6
810262.4,3357581.9
56952,1
810617.9,3357715.3
56957,3
810379.3,3356923.9
810322.1,3356754.9
810284.5,3356599.5
56958,1
810464.6,3357273.2
56959,6
810393.8,3357372.4
810370.4,3357407.1
810360.2,3357439.4
810359.8,3357469.5
810379.9,3357495.1
810418.2,3357507.8
56963,3
750019.5,3370409.3
751594.3,3370445.8
752533.2,3370467.5
56964,2
753638.2,3370432.2
755464.6,3371024.2
56967,1
748910.3,3370627.8
56968,1
779639.2,3375145.6
56969,2
752294.4,3378088.2
753220.6,3377804.8
56970,5
780179.0,3372993.6
780192.0,3372627.0
780201.8,3372225.3
780207.5,3371951.1
780210.5,3371750.4
56971,1
779377.6,3363876.4
56973,1
805289.6,3357186.8
56974,2
808567.4,3350618.9
808402.5,3350274.1
56977,4
750136.8,3312096.0
750018.7,3312217.6
749886.7,3312334.9
749786.4,3312449.3
56978,2
749927.0,3312380.5
749813.8,3312441.9
56979,6
749853.6,3312251.4
750032.7,3312217.9
750231.6,3312229.8
750422.5,3312286.8
750615.9,3312385.2
750800.7,3312558.7
56980,2
745555.0,3377933.3
748119.9,3378357.8
56981,5
706302.8,3341678.3
706257.2,3341662.6
706189.5,3341639.2
706094.1,3341593.3
706016.4,3341547.5
56982,2
682330.5,3365535.6
682281.7,3365534.7
56984,1
682283.0,3365457.2
56988,1
712076.7,3337202.9
56989,2
714287.2,3337316.5
714072.8,3337370.7
56990,2
695908.4,3346116.3
695747.7,3346431.0
56991,2
695942.6,3346195.8
695790.8,3346439.4
56992,1
696118.1,3352734.8
56993,3
693483.4,3351286.6
693410.8,3351566.3
693342.5,3351936.6
56994,5
693588.3,3351095.2
693571.9,3351146.8
693488.2,3351508.2
693459.3,3351698.3
693358.2,3352232.5
56995,1
693970.0,3351040.7
56996,1
682570.0,3365228.6
56997,1
682342.1,3365369.4
56998,2
682243.4,3365423.9
682260.7,3365379.7
57000,1
682369.6,3365447.5
57001,1
682284.4,3365368.5
57005,5
695718.0,3346524.5
695712.3,3346557.3
695560.0,3346831.5
695506.8,3346962.6
695429.3,3347106.2
57009,1
693991.9,3349932.2
57011,1
693904.2,3350357.8
57012,1
693912.6,3350098.4
57014,2
693895.8,3350047.4
693776.0,3350212.9
57022,2
693933.9,3350607.0
693955.3,3350691.2
57034,1
694843.3,3348244.6
57037,1
694625.0,3348679.6
57040,2
695244.0,3350367.0
695178.9,3350365.8
57044,1
689526.4,3359017.1
57047,1
690215.4,3358108.8
57056,1
684827.6,3363520.1
57086,1
687037.8,3364484.6
57105,1
687862.8,3363467.7
57106,6
693038.8,3354012.7
692958.9,3354356.7
692867.6,3354626.9
692852.1,3354641.9
692841.1,3354687.4
692777.7,3354823.4
57107,3
692940.8,3354234.4
692894.4,3354408.9
692797.9,3354686.6
57108,13
694893.8,3354267.3
694807.7,3354395.3
694746.0,3354574.6
694725.2,3354602.2
694686.4,3354776.8
694680.4,3354827.5
694557.3,3355315.6
694556.4,3355361.2
694555.1,3355366.8
694512.4,3355545.8
694496.9,3355565.9
694403.1,3355975.7
694401.6,3355996.8
57112,1
694254.1,3352002.2
57113,3
694583.8,3353014.4
694585.6,3353052.4
694602.7,3353093.4
57116,1
694089.9,3351671.6
57117,1
694043.0,3351454.8
57122,1
694210.5,3351884.6
57123,1
694279.1,3352302.5
57127,2
694300.6,3352379.2
694312.6,3352406.8
57128,1
694444.5,3352709.5
57129,1
694535.4,3352878.8
57131,1
694922.2,3353965.6
57134,1
694703.2,3353433.1
57136,2
694773.2,3353632.6
694824.3,3353755.5
57145,1
695169.7,3353904.0
57148,2
694083.4,3356674.0
693983.3,3356859.5
57149,1
693657.0,3357466.1
57150,1
693304.8,3357970.4
57157,2
694322.4,3356220.7
694293.5,3356270.9
57159,1
694346.0,3356175.4
57162,6
691079.3,3360389.1
691169.2,3360350.5
691198.0,3360338.1
691225.8,3360326.2
691237.7,3360321.1
691240.9,3360319.7
57164,3
691245.8,3360317.5
691247.3,3360316.9
691249.6,3360316.0
57168,1
689732.2,3361005.4
57170,4
692375.0,3359306.2
692272.0,3359450.4
692220.2,3359502.9
691981.1,3359808.0
57175,1
714944.9,3334759.7
57177,1
712696.2,3336686.4
57180,1
716719.5,3336507.2
57185,3
720079.6,3335428.9
720053.9,3335437.1
720025.6,3335446.2
57186,2
697331.5,3351252.9
697173.1,3351440.5
57189,1
697335.2,3344124.9
57194,2
702224.5,3340690.4
702388.6,3340597.0
57196,8
702191.2,3341071.2
702229.5,3341074.7
702252.8,3341072.5
702330.4,3341071.4
702357.5,3341054.0
702378.5,3341033.0
702397.9,3340994.9
702445.6,3340926.0
57198,2
702705.1,3340574.0
702651.1,3340613.7
57200,1
702057.2,3341004.3
57204,1
698798.2,3342670.2
57205,2
699130.3,3342567.0
698727.4,3342796.0
57206,2
697729.4,3343611.3
697494.3,3343828.0
57211,1
697454.7,3343908.7
57212,1
698094.4,3343231.8
57213,1
698417.4,3343935.3
57214,1
698415.9,3343019.0
57215,2
698482.1,3342872.9
698306.7,3343019.6
57220,2
698229.9,3343191.0
697890.2,3343571.0
57221,4
697749.6,3343877.2
697752.9,3343893.3
697757.1,3343902.4
697762.3,3343909.7
57226,1
697716.2,3343918.4
57230,1
697780.1,3343919.8
57232,1
698091.9,3343927.4
57235,1
698555.2,3342904.7
57240,1
699815.3,3342196.0
57244,1
700720.8,3341711.8
57245,1
699945.6,3342012.8
57248,1
699840.8,3342193.9
57251,1
700470.7,3341775.9
57253,1
700563.6,3341835.9
57258,2
700250.0,3342062.2
700233.3,3342098.6
57264,2
700185.5,3342080.5
700199.5,3342091.6
57266,1
700627.4,3341682.2
57267,1
700679.6,3341744.0
57281,1
701931.3,3340948.6
57283,1
701891.7,3341026.7
57286,1
702087.6,3341032.4
57291,1
700299.1,3347613.2
57292,1
699085.4,3349097.3
57294,2
696565.1,3345343.1
696523.6,3345385.6
57298,1
697338.7,3344287.6
57301,1
697365.2,3351210.3
57305,1
695980.4,3350384.9
57307,1
696109.5,3350387.3
57318,1
698222.6,3350161.4
57322,2
698641.0,3349645.7
698347.4,3350006.1
57323,1
698243.3,3350138.9
57324,2
698329.2,3350028.7
698298.0,3350066.2
57327,1
701862.3,3345881.0
57328,1
700639.4,3347197.8
57354,1
700577.2,3347267.7
57355,1
700416.0,3347470.5
57357,1
701893.4,3345848.5
57360,2
701325.3,3346356.5
701252.7,3346439.0
57361,1
701229.1,3346476.7
57366,2
699713.0,3348332.5
699308.2,3348821.3
57367,1
699898.9,3348109.0
57368,1
699108.8,3349062.2
57370,1
699914.6,3348086.4
57372,1
702857.5,3340576.7
57373,1
702646.1,3340571.9
57374,4
705036.1,3340680.3
704973.7,3340587.0
704900.9,3340478.4
704842.1,3340373.3
57375,1
705061.3,3339512.3
57376,3
705643.9,3341260.4
705496.3,3341146.1
705357.5,3341034.9
57377,1
705591.8,3342716.0
57379,2
703965.5,3339994.7
703906.7,3340013.9
57381,1
703128.1,3340365.7
57386,1
704614.4,3339574.7
57387,2
704693.8,3339601.8
704613.4,3339629.4
57388,2
704685.3,3339644.8
704612.5,3339680.1
57389,2
704804.6,3339647.1
704610.9,3339765.2
57390,1
704699.8,3340060.5
57393,1
704191.5,3339761.6
57396,1
704200.5,3339923.1
57397,1
704031.3,3339871.4
57401,2
704527.8,3339844.8
704544.7,3339847.8
57403,1
704608.3,3339903.6
57411,1
704895.1,3339567.5
57417,1
704764.8,3340222.2
57423,1
702495.2,3344060.2
57429,2
705250.9,3340917.6
705140.8,3340805.9
57430,2
704539.0,3343611.4
704494.6,3343642.1
57440,2
705987.2,3342385.3
705800.6,3342546.3
57442,2
705896.8,3341465.7
705791.5,3341375.8
57444,1
706290.0,3342124.2
57446,2
706078.0,3342307.0
706031.5,3342347.1
57449,1
706415.9,3341733.3
57451,1
706373.6,3341689.4
57458,1
706697.5,3341728.1
57464,2
703353.6,3344609.7
703005.6,3344895.6
57465,1
702974.4,3344930.6
57466,1
703410.4,3344562.4
57468,1
696268.8,3352552.0
57469,1
696133.8,3352714.7
57470,1
696237.6,3352594.7
57475,1
697149.6,3351473.1
57477,6
711852.3,3337775.3
711675.0,3337881.2
711595.9,3337899.9
711489.4,3337885.2
711410.6,3337888.8
711316.3,3337907.3
57479,1
711830.4,3337724.1
57480,1
710201.8,3338787.9
57481,1
710137.8,3338019.4
57486,1
709819.6,3339113.4
57488,1
711157.4,3337978.0
57489,1
711243.8,3337842.4
57490,1
711234.3,3337941.3
57503,3
711740.3,3337785.8
711706.7,3337818.2
711660.5,3337845.3
57505,2
711380.3,3337743.4
711316.4,3337767.6
57508,1
711209.6,3337907.8
57509,1
711185.4,3337948.8
57517,1
711716.1,3337722.0
57534,1
682906.2,3370678.7
57535,11
681177.7,3366461.5
681179.5,3366459.5
681180.2,3366458.8
681181.7,3366457.1
681283.5,3366343.5
681286.4,3366340.2
681287.9,3366338.6
681289.1,3366338.2
681289.9,3366337.9
681293.9,3366336.4
681348.2,3366315.4
57536,2
681367.8,3366396.6
681441.0,3366635.4
57539,1
681339.1,3366727.5
57540,1
681145.6,3366486.4
57546,1
680745.5,3366640.0
57553,3
681758.3,3366627.3
681769.0,3366626.3
682264.2,3366576.7
57554,1
682572.1,3366503.5
57555,6
681497.7,3366246.9
681498.2,3366246.4
681503.1,3366241.2
681513.2,3366230.4
682047.1,3365664.6
682064.7,3365646.0
57558,1
681620.8,3366641.1
57560,1
682481.8,3366552.6
57567,1
682896.9,3370656.4
57569,1
682677.1,3370586.2
57575,1
682776.5,3370388.3
57587,1
683641.7,3369216.5
57593,1
684920.0,3367497.5
57594,1
685096.3,3367300.9
57596,1
684624.4,3367359.4
57604,1
684046.7,3366861.8
57607,1
683388.2,3366595.6
57608,1
683585.6,3366854.0
57610,1
683493.3,3366630.6
57629,1
684003.8,3367692.6
57648,1
685057.8,3367300.3
57649,1
684653.6,3367337.7
57650,1
684791.9,3367118.3
57654,1
685141.9,3366880.4
57662,2
685029.0,3367539.8
684928.8,3367542.0
57663,2
684893.9,3368258.1
684940.7,3368271.2
57673,1
685770.2,3367789.2
57683,1
683364.0,3369662.4
57694,1
686746.6,3368005.5
57697,1
686743.2,3368204.9
57700,1
686593.7,3367958.6
57701,1
686656.2,3368236.7
57722,1
687658.6,3371488.8
57726,1
687207.9,3371400.1
57728,2
688506.7,3369566.0
688705.5,3369735.8
57739,1
691257.8,3369381.3
57741,9
691585.6,3369527.5
691543.6,3369500.9
691511.8,3369476.3
691468.1,3369454.4
691436.2,3369437.7
691411.6,3369419.1
691381.3,3369393.2
691361.1,3369370.4
691351.5,3369336.0
57750,1
689359.1,3370268.3
57774,1
691460.0,3371606.4
57776,1
691573.3,3372243.9
57782,1
694306.7,3370278.1
57783,1
693353.3,3371853.2
57784,1
692654.3,3372125.5
57787,1
694933.1,3372194.1
57790,1
694532.1,3371993.9
57792,1
694800.0,3372097.7
57799,1
707759.3,3373234.0
57800,1
707806.6,3376047.2
57803,2
701591.4,3372319.7
701275.7,3372279.6
57804,1
705133.9,3373371.3
57806,3
699613.3,3372024.5
699530.2,3372006.4
699371.2,3371960.4
57810,2
696350.5,3371051.3
696318.2,3371058.3
57812,5
696479.8,3370958.4
696426.4,3370908.0
696371.6,3370856.2
696334.3,3370817.1
696277.7,3370789.0
57814,3
696063.2,3370969.9
696031.8,3370927.9
695974.2,3370867.2
57816,3
696190.2,3370761.6
696152.1,3370755.4
696120.0,3370755.2
57817,1
696028.9,3370766.3
57824,1
696547.1,3371007.8
57840,3
696347.2,3374066.3
696434.1,3374129.6
696503.6,3374171.0
57843,5
696215.8,3373637.4
696216.1,3373703.5
696212.9,3373772.0
696211.2,3373808.3
696203.1,3373854.2
57853,2
696609.8,3374217.0
696673.9,3374237.5
57859,1
697392.4,3374210.5
57863,1
697692.9,3374253.5
57864,1
698014.6,3374248.0
57865,1
697982.4,3374249.9
57868,2
699478.2,3374112.5
699390.4,3374107.4
57869,4
699895.3,3374060.8
699894.6,3374024.5
699880.9,3373971.7
699842.5,3373907.6
57871,1
699256.8,3374117.3
57872,3
699813.2,3374143.6
699726.9,3374133.5
699582.1,3374121.5
57874,1
700786.1,3374210.6
57876,1
700345.2,3374145.8
57877,2
700273.4,3374144.0
700210.3,3374146.3
57878,1
700409.5,3374152.1
57883,1
705087.8,3372788.5
57884,4
704853.9,3372799.3
704901.4,3372838.4
705019.8,3373021.0
705049.6,3373057.2
57885,2
705080.2,3372524.3
704947.5,3372684.2
57887,2
703995.5,3372600.9
704715.6,3372723.0
57888,2
703995.5,3372600.9
704715.6,3372723.0
57890,1
704796.7,3372737.2
57892,1
705662.6,3372886.0
57893,4
705321.4,3372533.9
705353.6,3372577.8
705399.9,3372675.2
705446.9,3372742.2
57894,1
705270.1,3372822.6
57896,1
705509.2,3372804.4
57897,2
705315.1,3373035.6
705280.5,3373071.8
57900,1
705133.9,3372505.0
57904,2
705205.9,3373118.6
705167.2,3373153.4
57906,2
705099.8,3373096.3
705124.1,3373145.0
57908,1
705430.9,3372914.6
57912,1
707397.0,3373181.2
57926,1
703957.2,3374638.4
57936,1
704251.1,3374672.7
57939,1
704643.8,3374728.7
57942,3
706103.5,3375180.9
706129.0,3375179.0
706133.8,3375189.2
57943,1
705125.0,3374278.1
57944,1
705753.8,3375001.5
57948,1
705265.9,3374748.3
57952,1
705419.1,3374835.0
57957,1
707599.4,3375989.9
57958,1
706439.4,3375545.6
57960,1
706961.5,3375611.7
57967,3
711284.5,3373418.9
711366.5,3373514.5
711444.9,3373538.9
57968,2
711727.8,3373358.9
711601.1,3373475.9
57969,1
713670.5,3373411.5
57970,7
715784.1,3373508.7
715858.7,3373555.0
715899.6,3373585.4
715948.2,3373623.9
715982.7,3373659.8
716038.1,3373724.6
716078.1,3373753.4
57972,5
716438.0,3373547.4
716386.3,3373594.6
716330.6,3373710.3
716286.5,3373750.1
716260.9,3373762.2
57973,1
717998.1,3373536.1
57975,2
711316.1,3373102.0
711251.0,3373184.6
57980,1
712911.1,3373389.4
57981,1
712271.3,3373369.4
57982,5
711405.7,3373068.2
711456.5,3373066.6
711509.4,3373090.5
711567.0,3373134.7
711669.0,3373246.0
57987,1
713096.1,3373394.8
57990,2
708660.4,3376172.4
708961.1,3376228.2
57991,1
708369.0,3376131.8
57992,1
708315.8,3376123.1
57994,1
709044.2,3376267.4
58001,2
710570.8,3376507.2
710634.6,3376515.6
58006,1
712317.7,3376590.1
58011,1
714155.1,3376645.4
58012,2
715864.1,3373471.9
715986.4,3373474.4
58013,7
716174.6,3373132.9
716123.5,3373149.6
716100.1,3373177.1
716057.4,3373275.3
716049.0,3373315.8
716028.5,3373358.6
715988.1,3373389.4
58015,1
715739.9,3373471.7
58019,5
716344.2,3373164.4
716369.3,3373177.6
716442.7,3373316.3
716477.5,3373357.7
716613.1,3373436.6
58023,2
716216.2,3373337.0
716215.2,3373387.8
58026,1
716741.4,3373495.1
58030,1
714833.3,3376662.4
58055,1
716095.4,3376368.4
58057,1
715922.3,3376690.8
58068,2
719656.1,3373712.2
720044.5,3373727.7
58074,1
717570.4,3376747.5
58079,1
733002.0,3374265.1
58082,3
726281.3,3373741.4
726273.8,3373982.1
726260.0,3374035.1
58083,5
726236.5,3373445.3
726185.3,3373464.5
726159.4,3373489.3
726096.1,3373602.4
726023.7,3373664.4
58084,3
726378.5,3373460.9
726413.5,3373484.4
726580.2,3373658.1
58085,1
726778.9,3373753.5
58087,3
723739.3,3373681.3
724166.2,3373677.3
724625.9,3373689.3
58088,1
724828.5,3376951.5
58089,3
723911.9,3376527.2
723752.5,3376739.7
723707.9,3376812.5
58098,1
721702.3,3376865.4
58101,1
723236.2,3373688.8
58106,1
723686.5,3376862.9
58110,1
724901.6,3375612.9
58112,3
725424.4,3374894.6
725369.4,3374974.7
725322.0,3375052.6
58113,3
725308.6,3375087.8
725196.0,3375253.3
725049.8,3375448.3
58114,2
724285.1,3376067.8
724209.8,3376150.1
58115,1
724455.4,3375939.2
58116,1
724429.5,3375961.5
58117,1
724029.3,3376400.5
58118,2
724885.9,3375632.9
724803.1,3375707.5
58119,4
726023.0,3373822.0
726082.7,3373884.1
726146.7,3373984.5
726206.5,3374041.7
58120,1
725551.5,3374765.0
58124,1
726094.1,3374318.8
58125,1
726017.7,3374451.9
58126,1
726204.5,3374140.7
58127,5
726580.1,3373787.6
726523.1,3373839.8
726454.4,3373968.0
726412.7,3374020.5
726335.5,3374069.6
58130,1
726281.8,3373740.8
58132,1
726225.4,3374110.6
58139,2
727988.4,3373782.3
728921.4,3373814.1
58145,1
727919.6,3377050.2
58152,1
729424.8,3377106.3
58160,1
731555.4,3377128.9
58165,3
731245.1,3377136.4
731123.0,3377141.3
731117.8,3377148.7
58172,1
732440.1,3374199.7
58175,7
732484.3,3373890.7
732436.0,3373889.6
732384.7,3373908.9
732340.9,3373940.9
732265.4,3374025.7
732195.5,3374087.8
732113.2,3374129.2
58176,1
732439.5,3374200.3
58177,2
732532.3,3374488.8
732486.1,3374510.7
58180,6
732173.9,3374260.0
732220.9,3374322.0
732257.5,3374391.5
732274.1,3374442.6
732294.0,3374468.5
732364.3,3374503.0
58184,1
732384.5,3374508.6
58186,2
732249.9,3375097.6
732209.6,3375198.4
58189,2
732120.2,3375458.1
732114.6,3375480.8
58192,3
732663.2,3374069.9
732702.9,3374116.4
732780.4,3374176.5
58195,4
732742.4,3374290.1
732683.3,3374321.9
732597.5,3374411.4
732592.0,3374429.1
58197,2
732572.4,3373923.1
732627.0,3373987.8
58206,2
732095.5,3375780.2
732078.7,3375853.6
58208,1
732029.6,3376012.6
58210,1
732022.7,3376327.5
58211,1
732022.7,3376213.1
58222,1
731988.9,3376697.3
58226,1
731983.3,3376954.2
58236,1
733780.2,3374353.1
